contestId,index,name,rating,tags,solvedCount,vector
690.0,F3,Tree of Life (hard),3200.0,trees,28.0,trees 3200.0
690.0,F2,Tree of Life (medium),2700.0,constructive algorithms hashing trees,47.0,constructive algorithms hashing trees 2700.0
690.0,F1,Tree of Life (easy),1300.0,,1548.0, 1300.0
690.0,E2,Photographs (II),2600.0,,102.0, 2600.0
690.0,E1,Photographs (I),1800.0,,546.0, 1800.0
690.0,D3,The Wall (hard),2100.0,,363.0, 2100.0
690.0,D2,The Wall (medium),1800.0,combinatorics,920.0,combinatorics 1800.0
690.0,D1,The Wall (easy),1200.0,,1713.0, 1200.0
690.0,C3,Brain Network (hard),2200.0,trees,638.0,trees 2200.0
690.0,C2,Brain Network (medium),1500.0,dfs and similar graphs trees,1899.0,dfs and similar graphs trees 1500.0
690.0,C1,Brain Network (easy),1300.0,,1786.0, 1300.0
690.0,B3,Recover Polygon (hard),2600.0,,65.0, 2600.0
690.0,B2,Recover Polygon (medium),2600.0,geometry,138.0,geometry 2600.0
690.0,B1,Recover Polygon (easy),1700.0,,748.0, 1700.0
690.0,A3,Collective Mindsets (hard),2400.0,,202.0, 2400.0
690.0,A2,Collective Mindsets (medium),2300.0,,352.0, 2300.0
690.0,A1,Collective Mindsets (easy),1100.0,,1999.0, 1100.0
689.0,E,Mike and Geometry Problem,2000.0,combinatorics data structures dp geometry implementation,1075.0,combinatorics data structures dp geometry implementation 2000.0
689.0,D,Friends and Subsequences,2100.0,binary search data structures,1897.0,binary search data structures 2100.0
689.0,C,Mike and Chocolate Thieves,1700.0,binary search combinatorics math,3213.0,binary search combinatorics math 1700.0
689.0,B,Mike and Shortcuts,1600.0,dfs and similar graphs greedy shortest paths,4014.0,dfs and similar graphs greedy shortest paths 1600.0
689.0,A,Mike and Cellphone,1400.0,brute force constructive algorithms implementation,4419.0,brute force constructive algorithms implementation 1400.0
688.0,B,Lovely Palindromes,1000.0,constructive algorithms math,16093.0,constructive algorithms math 1000.0
688.0,A,Opponents,800.0,implementation,11111.0,implementation 800.0
687.0,E,TOF,2900.0,dfs and similar graphs,217.0,dfs and similar graphs 2900.0
687.0,D,Dividing Kingdom II,2500.0,brute force data structures dsu graphs sortings,586.0,brute force data structures dsu graphs sortings 2500.0
687.0,C,The Values You Can Make,1900.0,dp,3457.0,dp 1900.0
687.0,B,Remainders Game,1800.0,chinese remainder theorem math number theory,3706.0,chinese remainder theorem math number theory 1800.0
687.0,A,NP-Hard Problem,1500.0,dfs and similar graphs,8803.0,dfs and similar graphs 1500.0
686.0,B,Little Robber Girl's Zoo,1100.0,constructive algorithms implementation sortings,6191.0,constructive algorithms implementation sortings 1100.0
686.0,A,Free Ice Cream,800.0,constructive algorithms implementation,16981.0,constructive algorithms implementation 800.0
685.0,E,Travelling Through the Snow Queen's Kingdom,2800.0,bitmasks brute force divide and conquer graphs,282.0,bitmasks brute force divide and conquer graphs 2800.0
685.0,D,Kay and Eternity,2600.0,brute force implementation sortings,359.0,brute force implementation sortings 2600.0
685.0,C,Optimal Point,2900.0,binary search math,350.0,binary search math 2900.0
685.0,B,Kay and Snowflake,1900.0,data structures dfs and similar dp trees,2414.0,data structures dfs and similar dp trees 1900.0
685.0,A,Robbers' watch,1700.0,brute force combinatorics dp math,3664.0,brute force combinatorics dp math 1700.0
683.0,J,The Hero with Bombs,3000.0,*special,26.0,*special 3000.0
683.0,I,Loader,2500.0,*special,25.0,*special 2500.0
683.0,H,Exchange of Books,1900.0,*special,76.0,*special 1900.0
683.0,G,The Fraction,1900.0,*special,110.0,*special 1900.0
683.0,F,Reformat the String,1800.0,*special,122.0,*special 1800.0
683.0,E,Hammer throwing,1800.0,*special,163.0,*special 1800.0
683.0,D,Chocolate Bar,1400.0,*special math,254.0,*special math 1400.0
683.0,C,Symmetric Difference,1600.0,*special,282.0,*special 1600.0
683.0,B,The Teacher of Physical Education,1600.0,*special,287.0,*special 1600.0
683.0,A,The Check of the Point,1200.0,*special geometry,596.0,*special geometry 1200.0
682.0,E,Alyona and Triangles,2600.0,geometry two pointers,477.0,geometry two pointers 2600.0
682.0,D,Alyona and Strings,1900.0,dp strings,2418.0,dp strings 1900.0
682.0,C,Alyona and the Tree,1600.0,dfs and similar dp graphs trees,4915.0,dfs and similar dp graphs trees 1600.0
682.0,B,Alyona and Mex,1200.0,sortings,7632.0,sortings 1200.0
682.0,A,Alyona and Numbers,1100.0,constructive algorithms math number theory,11409.0,constructive algorithms math number theory 1100.0
681.0,E,Runaway to a Shadow,2500.0,geometry sortings,359.0,geometry sortings 2500.0
681.0,D,Gifts by the List,2000.0,constructive algorithms dfs and similar graphs trees,1430.0,constructive algorithms dfs and similar graphs trees 2000.0
681.0,C,Heap Operations,1600.0,constructive algorithms data structures greedy,4443.0,constructive algorithms data structures greedy 1600.0
681.0,B,Economy Game,1300.0,brute force,6744.0,brute force 1300.0
681.0,A,A Good Contest,800.0,implementation,11233.0,implementation 800.0
680.0,B,Bear and Finding Criminals,1000.0,constructive algorithms implementation,12990.0,constructive algorithms implementation 1000.0
680.0,A,Bear and Five Cards,800.0,constructive algorithms implementation,9658.0,constructive algorithms implementation 800.0
679.0,E,Bear and Bad Powers of 42,3100.0,data structures,294.0,data structures 3100.0
679.0,D,Bear and Chase,2900.0,brute force dfs and similar graphs implementation math probabilities,231.0,brute force dfs and similar graphs implementation math probabilities 2900.0
679.0,C,Bear and Square Grid,2400.0,dfs and similar dsu implementation,953.0,dfs and similar dsu implementation 2400.0
679.0,B,Bear and Tower of Cubes,2200.0,binary search dp greedy,1813.0,binary search dp greedy 2200.0
679.0,A,Bear and Prime 100,1400.0,constructive algorithms interactive math,7246.0,constructive algorithms interactive math 1400.0
678.0,F,Lena and Queries,2500.0,data structures divide and conquer geometry,354.0,data structures divide and conquer geometry 2500.0
678.0,E,Another Sith Tournament,2200.0,bitmasks dp math probabilities,1145.0,bitmasks dp math probabilities 2200.0
678.0,D,Iterated Linear Function,1700.0,math number theory,2905.0,math number theory 1700.0
678.0,C,Joty and Chocolate,1600.0,implementation math number theory,5570.0,implementation math number theory 1600.0
678.0,B,The Same Calendar,1600.0,implementation,3047.0,implementation 1600.0
678.0,A,Johny Likes Numbers,800.0,implementation math,7940.0,implementation math 800.0
677.0,E,Vanya and Balloons,2300.0,binary search brute force dp implementation,465.0,binary search brute force dp implementation 2300.0
677.0,D,Vanya and Treasure,2300.0,data structures dp graphs shortest paths,1117.0,data structures dp graphs shortest paths 2300.0
677.0,C,Vanya and Label,1500.0,bitmasks combinatorics implementation strings,4801.0,bitmasks combinatorics implementation strings 1500.0
677.0,B,Vanya and Food Processor,1400.0,implementation math,5873.0,implementation math 1400.0
677.0,A,Vanya and Fence,800.0,implementation,42378.0,implementation 800.0
676.0,E,The Last Fight Between Human and AI,2400.0,math,769.0,math 2400.0
676.0,D,Theseus and labyrinth,2000.0,graphs implementation shortest paths,1504.0,graphs implementation shortest paths 2000.0
676.0,C,Vasya and String,1500.0,binary search dp strings two pointers,9840.0,binary search dp strings two pointers 1500.0
676.0,B,Pyramid of Glasses,1500.0,implementation math math,4364.0,implementation math math 1500.0
676.0,A,Nicholas and Permutation,800.0,constructive algorithms implementation,10362.0,constructive algorithms implementation 800.0
675.0,E,Trains and Statistic,2300.0,data structures dp greedy,1519.0,data structures dp greedy 2300.0
675.0,D,Дерево,1800.0,data structures trees,2824.0,data structures trees 1800.0
675.0,C,Money Transfers,2100.0,constructive algorithms data structures greedy sortings,2870.0,constructive algorithms data structures greedy sortings 2100.0
675.0,B,Restoring Painting,1400.0,brute force constructive algorithms math,5869.0,brute force constructive algorithms math 1400.0
675.0,A,Infinite Sequence,1100.0,math,11256.0,math 1100.0
673.0,B,Problems for Round,1300.0,greedy implementation,3061.0,greedy implementation 1300.0
673.0,A,Bear and Game,800.0,implementation,7163.0,implementation 800.0
672.0,B,Different is Good,1000.0,constructive algorithms implementation strings,11502.0,constructive algorithms implementation strings 1000.0
672.0,A,Summer Camp,800.0,implementation,11106.0,implementation 800.0
671.0,E,Organizing a Race,3300.0,data structures greedy,146.0,data structures greedy 3300.0
671.0,D,Roads in Yusland,2900.0,data structures dp greedy,574.0,data structures dp greedy 2900.0
671.0,C,Ultimate Weirdness of an Array,2800.0,data structures number theory,467.0,data structures number theory 2800.0
671.0,B,Robin Hood,2000.0,binary search greedy,2410.0,binary search greedy 2000.0
671.0,A,Recycling Bottles,1800.0,dp geometry greedy implementation,3626.0,dp geometry greedy implementation 1800.0
670.0,F,Restore a Number,2300.0,brute force constructive algorithms strings,728.0,brute force constructive algorithms strings 2300.0
670.0,E,Correct Bracket Sequence Editor,1700.0,data structures dsu strings,2551.0,data structures dsu strings 1700.0
670.0,D2,Magic Powder - 2,1500.0,binary search implementation,5987.0,binary search implementation 1500.0
670.0,D1,Magic Powder - 1,1400.0,binary search brute force implementation,6991.0,binary search brute force implementation 1400.0
670.0,C,Cinema,1300.0,implementation sortings,6245.0,implementation sortings 1300.0
670.0,B,Game of Robots,1000.0,implementation,7923.0,implementation 1000.0
670.0,A,Holidays,900.0,brute force constructive algorithms greedy math,11415.0,brute force constructive algorithms greedy math 900.0
669.0,A,Little Artem and Presents,800.0,math,7408.0,math 800.0
667.0,B,Coat of Anticubism,1100.0,constructive algorithms geometry,4388.0,constructive algorithms geometry 1100.0
667.0,A,Pouring Rain,1100.0,geometry math,5657.0,geometry math 1100.0
666.0,E,Forensic Examination,3100.0,data structures string suffix structures,605.0,data structures string suffix structures 3100.0
666.0,D,Chain Reaction,3000.0,brute force geometry,169.0,brute force geometry 3000.0
666.0,C,Codeword,2500.0,combinatorics strings,516.0,combinatorics strings 2500.0
666.0,B,World Tour,2000.0,graphs shortest paths,1502.0,graphs shortest paths 2000.0
666.0,A,Reberland Linguistics,1800.0,dp implementation strings,2881.0,dp implementation strings 1800.0
665.0,F,Four Divisors,2400.0,data structures dp math number theory sortings two pointers,298.0,data structures dp math number theory sortings two pointers 2400.0
665.0,E,Beautiful Subarrays,2100.0,data structures divide and conquer strings trees,1318.0,data structures divide and conquer strings trees 2100.0
665.0,D,Simple Subset,1800.0,constructive algorithms greedy number theory,1935.0,constructive algorithms greedy number theory 1800.0
665.0,C,Simple Strings,1300.0,dp greedy strings,5809.0,dp greedy strings 1300.0
665.0,B,Shopping,1400.0,brute force,2519.0,brute force 1400.0
665.0,A,Buses Between Cities,1600.0,implementation,2101.0,implementation 1600.0
664.0,A,Complicated GCD,800.0,math number theory,10052.0,math number theory 800.0
663.0,A,Rebus,1800.0,constructive algorithms expression parsing greedy math,2601.0,constructive algorithms expression parsing greedy math 1800.0
662.0,E,To Hack or not to Hack,3100.0,brute force dp greedy,82.0,brute force dp greedy 3100.0
662.0,D,International Olympiad,2000.0,constructive algorithms greedy implementation math,1428.0,constructive algorithms greedy implementation math 2000.0
662.0,C,Binary Table,2600.0,bitmasks brute force divide and conquer dp fft math,1014.0,bitmasks brute force divide and conquer dp fft math 2600.0
662.0,B,Graph Coloring,2200.0,dfs and similar graphs,1049.0,dfs and similar graphs 2200.0
662.0,A,Gambling Nim,2400.0,bitmasks math matrices probabilities,239.0,bitmasks math matrices probabilities 2400.0
661.0,H,Rotate Matrix,2400.0,*special,36.0,*special 2400.0
661.0,G,Hungarian Notation,2200.0,*special,35.0,*special 2200.0
661.0,F,Primes in Interval,1900.0,*special,74.0,*special 1900.0
661.0,E,Divisibility Check,2000.0,*special,60.0,*special 2000.0
661.0,D,Maximal Difference,2100.0,*special,111.0,*special 2100.0
661.0,C,Array Sum,2000.0,*special,106.0,*special 2000.0
661.0,B,Seasons,1900.0,*special,196.0,*special 1900.0
661.0,A,Lazy Caterer Sequence,1300.0,*special,474.0,*special 1300.0
660.0,F,Bear and Bowling 4,2500.0,binary search data structures geometry ternary search,703.0,binary search data structures geometry ternary search 2500.0
660.0,E,Different Subsets For All Tuples,2300.0,combinatorics,502.0,combinatorics 2300.0
660.0,D,Number of Parallelograms,1900.0,geometry,2389.0,geometry 1900.0
660.0,C,Hard Process,1600.0,binary search dp two pointers,5163.0,binary search dp two pointers 1600.0
660.0,B,Seating On Bus,1000.0,implementation,3827.0,implementation 1000.0
660.0,A,Co-prime Array,1200.0,greedy implementation math number theory,5115.0,greedy implementation math number theory 1200.0
659.0,G,Fence Divercity,2300.0,combinatorics dp number theory,718.0,combinatorics dp number theory 2300.0
659.0,F,Polycarp and Hay,2000.0,dfs and similar dsu graphs greedy sortings,1362.0,dfs and similar dsu graphs greedy sortings 2000.0
659.0,E,New Reform,1600.0,data structures dfs and similar dsu graphs greedy,5209.0,data structures dfs and similar dsu graphs greedy 1600.0
659.0,D,Bicycle Race,1500.0,geometry implementation math,4882.0,geometry implementation math 1500.0
659.0,C,Tanya and Toys,1200.0,greedy implementation,9013.0,greedy implementation 1200.0
659.0,B,Qualifying Contest,1300.0,constructive algorithms sortings,5207.0,constructive algorithms sortings 1300.0
659.0,A,Round House,1000.0,implementation math,11633.0,implementation math 1000.0
658.0,A,Bear and Reverse Radewoosh,800.0,implementation,5772.0,implementation 800.0
656.0,G,You're a Professional,1900.0,*special,406.0,*special 1900.0
656.0,F,Ace It!,1900.0,*special,514.0,*special 1900.0
656.0,E,Out of Controls,2000.0,*special,596.0,*special 2000.0
656.0,D,Rosetta Problem,2100.0,*special,599.0,*special 2100.0
656.0,C,Without Text,2000.0,*special,489.0,*special 2000.0
656.0,B,Scrambled,1700.0,*special implementation,1479.0,*special implementation 1700.0
656.0,A,Da Vinci Powers,1900.0,*special,2917.0,*special 1900.0
653.0,G,Move by Prime,3100.0,combinatorics math number theory,228.0,combinatorics math number theory 3100.0
653.0,F,Paper task,2600.0,data structures string suffix structures strings,491.0,data structures string suffix structures strings 2600.0
653.0,E,Bear and Forgotten Tree 2,2400.0,dfs and similar dsu graphs trees,924.0,dfs and similar dsu graphs trees 2400.0
653.0,D,Delivery Bears,2200.0,binary search flows graphs,1517.0,binary search flows graphs 2200.0
653.0,C,Bear and Up-Down,1900.0,brute force implementation,1370.0,brute force implementation 1900.0
653.0,B,Bear and Compressing,1300.0,brute force dfs and similar dp strings,3913.0,brute force dfs and similar dp strings 1300.0
653.0,A,Bear and Three Balls,900.0,brute force implementation sortings,5651.0,brute force implementation sortings 900.0
652.0,F,Ants on a Circle,2800.0,constructive algorithms math,198.0,constructive algorithms math 2800.0
652.0,E,Pursuit For Artifacts,2300.0,dfs and similar dsu graphs trees,916.0,dfs and similar dsu graphs trees 2300.0
652.0,D,Nested Segments,1800.0,data structures sortings,2108.0,data structures sortings 1800.0
652.0,C,Foe Pairs,1800.0,combinatorics sortings two pointers,2000.0,combinatorics sortings two pointers 1800.0
652.0,B,z-sort,1000.0,sortings,5733.0,sortings 1000.0
652.0,A,Gabriel and Caterpillar,1400.0,implementation math,3256.0,implementation math 1400.0
651.0,B,Beautiful Paintings,1200.0,greedy sortings,8308.0,greedy sortings 1200.0
651.0,A,Joysticks,1100.0,dp greedy implementation math,15351.0,dp greedy implementation math 1100.0
650.0,E,Clockwork Bomb,3200.0,data structures dfs and similar dsu greedy trees,331.0,data structures dfs and similar dsu greedy trees 3200.0
650.0,D,Zip-line,2600.0,binary search data structures dp hashing,790.0,binary search data structures dp hashing 2600.0
650.0,C,Table Compression,2200.0,dfs and similar dp dsu graphs greedy,1476.0,dfs and similar dp dsu graphs greedy 2200.0
650.0,B,Image Preview,1900.0,binary search brute force dp two pointers,2774.0,binary search brute force dp two pointers 1900.0
650.0,A,Watchmen,1400.0,data structures geometry math,9813.0,data structures geometry math 1400.0
645.0,G,Armistice Area Apportionment,3200.0,binary search geometry,84.0,binary search geometry 3200.0
645.0,F,Cowslip Collections,2500.0,combinatorics math number theory,444.0,combinatorics math number theory 2500.0
645.0,E,Intellectual Inquiry,2200.0,dp greedy strings,984.0,dp greedy strings 2200.0
645.0,D,Robot Rapping Results Report,1800.0,binary search dp graphs,2039.0,binary search dp graphs 1800.0
645.0,C,Enduring Exodus,1600.0,binary search two pointers,2318.0,binary search two pointers 1600.0
645.0,B,Mischievous Mess Makers,1200.0,greedy math,2577.0,greedy math 1200.0
645.0,A,Amity Assessment,1200.0,brute force constructive algorithms implementation,2543.0,brute force constructive algorithms implementation 1200.0
644.0,C,Hostname Aliases,2100.0,*special binary search data structures implementation sortings strings,823.0,*special binary search data structures implementation sortings strings 2100.0
644.0,B,Processing Queries,1700.0,*special constructive algorithms data structures two pointers,2246.0,*special constructive algorithms data structures two pointers 1700.0
644.0,A,Parliament of Berland,1000.0,*special constructive algorithms,3718.0,*special constructive algorithms 1000.0
643.0,G,Choosing Ads,3200.0,data structures,296.0,data structures 3200.0
643.0,F,Bears and Juice,2900.0,dp math meet-in-the-middle,266.0,dp math meet-in-the-middle 2900.0
643.0,E,Bear and Destroying Subtrees,2700.0,dp math probabilities trees,334.0,dp math probabilities trees 2700.0
643.0,D,Bearish Fanpages,2900.0,,214.0, 2900.0
643.0,C,Levels and Regions,2400.0,dp,801.0,dp 2400.0
643.0,B,Bear and Two Paths,1600.0,constructive algorithms graphs,2624.0,constructive algorithms graphs 1600.0
643.0,A,Bear and Colors,1500.0,implementation,3459.0,implementation 1500.0
641.0,G,Little Artem and Graph,2300.0,,64.0, 2300.0
641.0,F,Little Artem and 2-SAT,3000.0,,110.0, 3000.0
641.0,E,Little Artem and Time Machine,2000.0,data structures,1885.0,data structures 2000.0
641.0,D,Little Artem and Random Variable,2400.0,dp implementation math probabilities,719.0,dp implementation math probabilities 2400.0
641.0,C,Little Artem and Dance,1800.0,brute force constructive algorithms implementation,2464.0,brute force constructive algorithms implementation 1800.0
641.0,B,Little Artem and Matrix,1400.0,implementation,3398.0,implementation 1400.0
641.0,A,Little Artem and Grasshopper,1000.0,implementation,4880.0,implementation 1000.0
639.0,F,Bear and Chemistry,3300.0,data structures dfs and similar graphs trees,188.0,data structures dfs and similar graphs trees 3300.0
639.0,E,Bear and Paradox,2800.0,binary search greedy math sortings,363.0,binary search greedy math sortings 2800.0
639.0,D,Bear and Contribution,2400.0,data structures greedy sortings two pointers,640.0,data structures greedy sortings two pointers 2400.0
639.0,C,Bear and Polynomials,2200.0,hashing implementation math,1056.0,hashing implementation math 2200.0
639.0,B,Bear and Forgotten Tree 3,1600.0,constructive algorithms graphs trees,5089.0,constructive algorithms graphs trees 1600.0
639.0,A,Bear and Displayed Friends,1200.0,implementation,4856.0,implementation 1200.0
638.0,D,Three-dimensional Turtle Super Computer ,1800.0,brute force dfs and similar graphs,581.0,brute force dfs and similar graphs 1800.0
638.0,C,Road Improvement,1800.0,*special dfs and similar graphs greedy trees,938.0,*special dfs and similar graphs greedy trees 1800.0
638.0,B,Making Genome in Berland,1500.0,*special dfs and similar strings,1455.0,*special dfs and similar strings 1500.0
638.0,A,Home Numbers,1100.0,*special constructive algorithms math,2920.0,*special constructive algorithms math 1100.0
637.0,D,Running with Obstacles,1600.0,*special data structures dp greedy,1657.0,*special data structures dp greedy 1600.0
637.0,C,Promocodes with Mistakes,1400.0,*special brute force constructive algorithms implementation,2223.0,*special brute force constructive algorithms implementation 1400.0
637.0,B,Chat Order,1200.0,*special binary search constructive algorithms data structures sortings,6365.0,*special binary search constructive algorithms data structures sortings 1200.0
637.0,A,Voting for Photos,1000.0,*special constructive algorithms implementation,4015.0,*special constructive algorithms implementation 1000.0
635.0,A,Orchestra,1100.0,brute force implementation,2270.0,brute force implementation 1100.0
634.0,A,Island Puzzle,1300.0,constructive algorithms implementation,2629.0,constructive algorithms implementation 1300.0
633.0,H,Fibonacci-ish II,3100.0,data structures implementation,268.0,data structures implementation 3100.0
633.0,G,Yash And Trees,2800.0,bitmasks data structures dfs and similar math number theory,435.0,bitmasks data structures dfs and similar math number theory 2800.0
633.0,F,The Chocolate Spree,2600.0,dfs and similar dp graphs trees,481.0,dfs and similar dp graphs trees 2600.0
633.0,E,Startup Funding,2400.0,binary search constructive algorithms data structures probabilities two pointers,469.0,binary search constructive algorithms data structures probabilities two pointers 2400.0
633.0,D,Fibonacci-ish,2000.0,brute force dp hashing implementation math,1908.0,brute force dp hashing implementation math 2000.0
633.0,C,Spy Syndrome 2,1900.0,data structures dp hashing implementation sortings string suffix structures strings,1797.0,data structures dp hashing implementation sortings string suffix structures strings 1900.0
633.0,B,A Trivial Problem,1300.0,brute force constructive algorithms math number theory,4928.0,brute force constructive algorithms math number theory 1300.0
633.0,A,Ebony and Ivory,1100.0,brute force math number theory,7514.0,brute force math number theory 1100.0
632.0,F,Magic Matrix,2400.0,brute force divide and conquer graphs matrices trees,438.0,brute force divide and conquer graphs matrices trees 2400.0
632.0,E,Thief in a Shop,2400.0,divide and conquer dp fft math,1218.0,divide and conquer dp fft math 2400.0
632.0,D,Longest Subsequence,2100.0,brute force math number theory,1783.0,brute force math number theory 2100.0
632.0,C,The Smallest String Concatenation,1700.0,sortings strings,3440.0,sortings strings 1700.0
632.0,B,"Alice, Bob, Two Teams",1400.0,brute force constructive algorithms,2874.0,brute force constructive algorithms 1400.0
632.0,A,Grandma Laura and Apples,1200.0,,3383.0, 1200.0
631.0,E,Product Sum,2600.0,data structures dp geometry,1109.0,data structures dp geometry 2600.0
631.0,D,Messenger,2100.0,data structures hashing implementation string suffix structures strings,1562.0,data structures hashing implementation string suffix structures strings 2100.0
631.0,C,Report,1700.0,data structures sortings,2985.0,data structures sortings 1700.0
631.0,B,Print Check,1200.0,constructive algorithms implementation,5557.0,constructive algorithms implementation 1200.0
631.0,A,Interview,900.0,brute force implementation,6937.0,brute force implementation 900.0
630.0,R,Game,1200.0,games math,5351.0,games math 1200.0
630.0,Q,Pyramids,1700.0,geometry math,859.0,geometry math 1700.0
630.0,P,Area of a Star,2100.0,geometry,639.0,geometry 2100.0
630.0,O,Arrow,2000.0,geometry,520.0,geometry 2000.0
630.0,N,Forecast,1300.0,math,3287.0,math 1300.0
630.0,M,Turn,1800.0,geometry math,820.0,geometry math 1800.0
630.0,L,Cracking the Code,1400.0,implementation math,2495.0,implementation math 1400.0
630.0,K,Indivisibility,1500.0,math number theory,2910.0,math number theory 1500.0
630.0,J,Divisibility,1100.0,math number theory,6749.0,math number theory 1100.0
630.0,I,Parking Lot,1700.0,combinatorics math,2538.0,combinatorics math 1700.0
630.0,H,Benches,1400.0,combinatorics math,2739.0,combinatorics math 1400.0
630.0,G,Challenge Pennants,1600.0,combinatorics math,1657.0,combinatorics math 1600.0
630.0,F,Selection of Personnel,1300.0,combinatorics math,4153.0,combinatorics math 1300.0
630.0,E,A rectangle,1900.0,math,1508.0,math 1900.0
630.0,D,Hexagons!,1100.0,math,6100.0,math 1100.0
630.0,C,Lucky Numbers,1100.0,combinatorics math,10593.0,combinatorics math 1100.0
630.0,B,Moore's Law,1200.0,math,4869.0,math 1200.0
630.0,A,Again Twenty Five!,800.0,number theory,19728.0,number theory 800.0
629.0,E,Famil Door and Roads,2300.0,combinatorics data structures dfs and similar dp probabilities trees,635.0,combinatorics data structures dfs and similar dp probabilities trees 2300.0
629.0,D,Babaei and Birthday Cake,2000.0,data structures dp,2673.0,data structures dp 2000.0
629.0,C,Famil Door and Brackets,2000.0,dp strings,2127.0,dp strings 2000.0
629.0,B,Far Relative’s Problem,1100.0,brute force,6228.0,brute force 1100.0
629.0,A,Far Relative’s Birthday Cake,800.0,brute force combinatorics constructive algorithms implementation,9019.0,brute force combinatorics constructive algorithms implementation 800.0
628.0,F,Bear and Fair Set,2500.0,flows,376.0,flows 2500.0
628.0,E,Zbazi in Zeydabad,2300.0,data structures implementation,480.0,data structures implementation 2300.0
628.0,D,Magic Numbers,2200.0,dp,2178.0,dp 2200.0
628.0,C,Bear and String Distance,1300.0,greedy strings,3824.0,greedy strings 1300.0
628.0,B,New Skateboard,1300.0,dp,6271.0,dp 1300.0
628.0,A,Tennis Tournament,1000.0,implementation math,4422.0,implementation math 1000.0
627.0,F,Island Puzzle,3400.0,dfs and similar dsu graphs trees,105.0,dfs and similar dsu graphs trees 3400.0
627.0,E,Orchestra,3000.0,two pointers,258.0,two pointers 3000.0
627.0,D,Preorder Test,2600.0,binary search dfs and similar dp graphs greedy trees,503.0,binary search dfs and similar dp graphs greedy trees 2600.0
627.0,C,Package Delivery,2200.0,data structures divide and conquer greedy,900.0,data structures divide and conquer greedy 2200.0
627.0,B,Factory Repairs,1700.0,data structures,1944.0,data structures 1700.0
627.0,A,XOR Equation,1700.0,dp math,2758.0,dp math 1700.0
626.0,G,Raffles,3100.0,data structures dp greedy math,273.0,data structures dp greedy math 3100.0
626.0,F,Group Projects,2400.0,dp,1376.0,dp 2400.0
626.0,E,Simple Skewness,2400.0,binary search math ternary search,902.0,binary search math ternary search 2400.0
626.0,D,Jerry's Protest,1800.0,brute force combinatorics dp probabilities,2161.0,brute force combinatorics dp probabilities 1800.0
626.0,C,Block Towers,1600.0,brute force greedy math number theory,3522.0,brute force greedy math number theory 1600.0
626.0,B,Cards,1300.0,constructive algorithms dp math,5150.0,constructive algorithms dp math 1300.0
626.0,A,Robot Sequence,1000.0,brute force implementation,5006.0,brute force implementation 1000.0
625.0,E,Frog Fights,2800.0,data structures greedy,147.0,data structures greedy 2800.0
625.0,D,Finals in arithmetic,2400.0,constructive algorithms implementation math,507.0,constructive algorithms implementation math 2400.0
625.0,C,K-special Tables,1300.0,constructive algorithms implementation,5423.0,constructive algorithms implementation 1300.0
625.0,B,War of the Corporations,1200.0,constructive algorithms greedy strings,7245.0,constructive algorithms greedy strings 1200.0
625.0,A,Guest From the Past,1700.0,implementation math,4461.0,implementation math 1700.0
624.0,B,Making a String,1100.0,greedy sortings,6135.0,greedy sortings 1100.0
624.0,A,Save Luke,800.0,math,7563.0,math 800.0
623.0,E,Transforming Sequence,3300.0,combinatorics dp fft math,268.0,combinatorics dp fft math 3300.0
623.0,D,Birthday,2700.0,greedy math probabilities,304.0,greedy math probabilities 2700.0
623.0,C,Electric Charges,2900.0,binary search dp,349.0,binary search dp 2900.0
623.0,B,Array GCD,2300.0,dp greedy number theory,1393.0,dp greedy number theory 2300.0
623.0,A,Graph and String,1800.0,constructive algorithms graphs,3535.0,constructive algorithms graphs 1800.0
622.0,F,The Sum of the k-th Powers,2600.0,math,1032.0,math 2600.0
622.0,E,Ants in Leaves,2200.0,dfs and similar greedy sortings trees,1196.0,dfs and similar greedy sortings trees 2200.0
622.0,D,Optimal Number Permutation,1900.0,constructive algorithms,1934.0,constructive algorithms 1900.0
622.0,C,Not Equal on a Segment,1700.0,data structures implementation,4054.0,data structures implementation 1700.0
622.0,B,The Time,900.0,implementation,6145.0,implementation 900.0
622.0,A,Infinite Sequence,1000.0,implementation math,6568.0,implementation math 1000.0
621.0,E,Wet Shark and Blocks,2000.0,dp matrices,1838.0,dp matrices 2000.0
621.0,D,Rat Kwesh and Cheese,2400.0,brute force constructive algorithms math,840.0,brute force constructive algorithms math 2400.0
621.0,C,Wet Shark and Flowers,1700.0,combinatorics math number theory probabilities,3736.0,combinatorics math number theory probabilities 1700.0
621.0,B,Wet Shark and Bishops,1300.0,combinatorics implementation,7670.0,combinatorics implementation 1300.0
621.0,A,Wet Shark and Odd and Even,900.0,implementation,13689.0,implementation 900.0
620.0,F,Xors on Segments,2800.0,data structures strings trees,377.0,data structures strings trees 2800.0
620.0,E,New Year Tree,2100.0,bitmasks data structures trees,2323.0,bitmasks data structures trees 2100.0
620.0,D,Professor GukiZ and Two Arrays,2200.0,binary search two pointers,1067.0,binary search two pointers 2200.0
620.0,C,Pearls in a Row,1500.0,greedy,4096.0,greedy 1500.0
620.0,B,Grandfather Dovlet’s calculator,1000.0,implementation,6638.0,implementation 1000.0
620.0,A,Professor GukiZ's Robot,800.0,implementation math,8759.0,implementation math 800.0
618.0,G,Combining Slimes,3300.0,dp math matrices probabilities,107.0,dp math matrices probabilities 3300.0
